,cluster_agglomerative
52.85.221.50,0
52.85.89.117,0
52.85.89.121,0
52.85.89.13,0
52.85.89.177,0
52.85.89.206,0
52.85.89.237,0
52.85.89.241,0
52.85.90.250,0
52.85.90.4,0
52.85.90.96,0
52.86.141.58,0
52.86.189.192,0
52.87.45.28,0
52.87.70.148,0
52.94.232.32,0
52.94.234.174,0
54.152.127.94,0
54.153.119.33,0
54.154.2.40,0
54.158.61.48,0
54.163.17.241,0
54.165.244.228,0
54.165.58.2,0
54.171.240.28,0
54.172.251.173,0
54.173.43.219,0
54.174.223.205,0
54.175.191.133,0
54.175.43.49,0
54.175.59.203,0
54.186.115.190,0
54.192.37.141,0
54.192.38.27,0
54.192.89.231,0
54.192.90.47,0
54.200.77.218,0
54.204.11.64,0
54.209.115.132,0
54.210.151.17,0
54.214.39.227,0
54.225.141.81,0
54.225.159.132,0
54.225.172.27,0
54.225.182.172,0
54.225.220.129,0
54.229.3.11,0
54.230.195.212,0
54.230.55.170,0
54.231.168.207,0
54.231.169.27,0
54.231.169.51,0
54.231.176.175,0
54.231.177.51,0
54.231.185.19,0
54.235.130.94,0
54.235.189.165,0
54.235.98.167,0
54.236.121.69,0
54.239.29.3,0
54.243.101.177,0
54.69.171.209,0
54.69.172.44,0
54.77.155.63,0
54.82.158.42,0
54.84.28.56,0
54.85.142.113,0
54.85.22.218,0
54.85.47.39,0
54.86.173.223,0
54.87.70.165,0
54.88.104.43,0
54.88.29.244,0
61.213.187.243,0
61.213.187.246,0
63.241.108.103,0
63.241.108.104,0
63.251.114.136,0
63.251.114.137,0
64.30.224.172,0
64.30.228.118,0
64.30.230.22,0
64.69.216.108,0
64.71.33.87,0
65.52.108.11,0
65.55.252.202,0
66.119.33.174,0
66.150.118.11,0
66.150.118.18,0
66.150.118.36,0
66.150.118.37,0
66.150.118.47,0
66.150.118.59,0
66.242.12.10,0
66.242.15.115,0
66.242.15.127,0
67.195.197.76,0
67.215.9.148,0
68.67.178.108,0
68.67.178.110,0
68.67.178.111,0
68.67.178.137,0
68.67.178.170,0
68.67.178.176,0
68.67.178.196,0
68.67.178.197,0
68.67.178.199,0
68.67.178.243,0
68.67.178.252,0
69.16.164.32,0
69.164.0.0,0
69.164.0.128,0
69.166.1.10,0
69.166.1.11,0
69.166.1.14,0
69.172.216.111,0
69.172.216.56,0
69.28.157.149,0
69.28.159.140,0
69.28.184.1,0
69.28.187.144,0
69.49.101.57,0
69.58.181.240,0
70.42.146.148,0
70.42.146.149,0
72.21.206.140,0
72.251.238.254,0
72.251.244.141,0
74.115.0.81,0
74.115.4.67,0
74.115.4.68,0
74.115.4.69,0
74.119.119.65,0
74.120.148.201,0
74.121.136.233,0
74.121.138.167,0
74.121.138.21,0
74.121.138.36,0
74.121.138.92,0
74.121.140.178,0
74.121.142.169,0
74.217.66.160,0
75.98.29.21,0
77.93.254.178,0
8.253.134.100,0
8.43.72.21,0
8.43.72.64,0
83.222.246.254,0
91.189.89.198,0
91.189.89.199,0
91.189.94.4,0
95.154.251.121,0
95.154.251.152,0
98.138.49.44,0
98.139.225.43,0
